Topic	Start Verse ID	End Verse ID	Votes	#Generated 2025-02-17. Verse ID = bbcccvvv (01 = Gen, 66 = Rev). CC-BY License: www.openbible.info/topics
substance abuse	45013013		344
substance abuse	50004013		344
substance abuse	46003016	46003017	339
substance abuse	52005006	52005008	336
substance abuse	56002012		329
substance abuse	46006019		323
substance abuse	55001007		319
substance abuse	47005017		319
substance abuse	43003016	43003017	314
substance abuse	58010026		309
substance abuse	66001001		307
substance abuse	61002019		306
substance abuse	40018008	40018009	305
substance abuse	40005013	40005016	302
substance abuse	59004010		298
substance abuse	60002011		297
substance abuse	45005003	45005005	292
substance abuse	19050015		287
substance abuse	20021017		286
substance abuse	46010013	46010014	282
substance abuse	28004011		281
substance abuse	46003017		275
substance abuse	48005001		262
substance abuse	54005023		252
substance abuse	48005001	48005026	251
substance abuse	49005018	49005020	247
substance abuse	66021008		247
substance abuse	45013014		245
substance abuse	45006016		245
substance abuse	20025028		243
substance abuse	56003001		242
substance abuse	47007001		240
substance abuse	23028007		240
substance abuse	20004023		239
substance abuse	48005020		237
substance abuse	44005029		235
substance abuse	20023029	20023035	233
substance abuse	40006033		231
substance abuse	64001002		230
substance abuse	43003016		229
substance abuse	19023001	19023006	228
substance abuse	45014001	45014023	228
substance abuse	48005016		228
substance abuse	46006018		226
substance abuse	48005023		224
substance abuse	51003005		223
substance abuse	20023020	20023021	222
substance abuse	60002013	60002014	220
substance abuse	48005013		217
substance abuse	20022003		212
substance abuse	46006009	46006010	207
substance abuse	56002003		201
substance abuse	20031004		199
substance abuse	49005011		193
substance abuse	43010010		193
substance abuse	45013001	45013005	192
substance abuse	45013012	45013014	192
substance abuse	43008044		191
substance abuse	27001008		191
substance abuse	45013013	45013014	189
substance abuse	62001009		185
substance abuse	51003001	51003025	183
substance abuse	62003008		180
substance abuse	51004001	51004018	180
substance abuse	49002008		178
substance abuse	49005013		169
substance abuse	66001011		168
substance abuse	60002009		168
substance abuse	54005018		168
substance abuse	43008010		168
substance abuse	45013012		165
substance abuse	48005012		132
substance abuse	66018023		114
substance abuse	66009021		106
substance abuse	54004012		98
substance abuse	20023029		96
substance abuse	56002011	56002012	73
substance abuse	20031015		62
substance abuse	59005015	59005016	49
substance abuse	59001012	59001015	38
substance abuse	42021034		33
substance abuse	54003008		32
substance abuse	23005022		31
substance abuse	45012002		30
substance abuse	60004003		30
substance abuse	46003016		28
substance abuse	45013001		23
substance abuse	48005026		22
substance abuse	40027034		20
substance abuse	35002015		19
substance abuse	20023020		19
substance abuse	03010009		19
substance abuse	40018007		17
substance abuse	46008009		16
substance abuse	42001015		16
substance abuse	21009010		16
substance abuse	24017014		16
substance abuse	51002001	51002023	15
substance abuse	07013007		15
substance abuse	46006003		15
substance abuse	46010002		15
substance abuse	56002002		15
substance abuse	19107019	19107020	14
substance abuse	19030001	19030003	14
substance abuse	56003003		14
substance abuse	41005034		14
substance abuse	60005007		14
substance abuse	46006009		14
substance abuse	66021003	66021004	14
substance abuse	38009012		14
substance abuse	24029012	24029013	14
substance abuse	60004010		14
substance abuse	43008034		12
substance abuse	51001001	51001029	12
substance abuse	61003009		12
substance abuse	61001003		12
substance abuse	45012001	45012002	12
substance abuse	40018009		12
substance abuse	40018008		12
substance abuse	40022039		10
success	20016003		782
success	50004013		597
success	19037004		586
success	20003001	20003004	426
success	59004010		399
success	40006025	40006033	350
success	20003005		339
success	24029011		322
success	23041010		273
success	11002003		256
success	06001005	06001009	247
success	45012002		225
success	50004006		222
success	05008018		214
success	06001008		207
success	40016026		193
success	42016010	42016011	175
success	19001001	19001006	156
success	20003003	20003004	139
success	24017007		115
success	01039002	01039006	106
success	43016033		96
success	35002003		83
success	48005022	48005023	83
success	19118025		83
success	21005003		77
success	20002007		69
success	45008028		68
success	19020004		66
success	43003016		66
success	49004032		65
success	19001001	19001003	60
success	20003005	20003006	58
success	42016010		55
success	19090017		54
success	40006033		53
success	39003010		51
success	55004007		51
success	54004012		49
success	16001011		49
success	09018014		48
success	20003006		47
success	42012048		42
success	49005008		42
success	05002007		42
success	20022029		42
success	54006001	54006021	41
success	42001037		41
success	01001028		41
success	20015022		40
success	59001017		38
success	23041013		38
success	21010010		37
success	20010004		36
success	50004019		36
success	55003016		36
success	21011006		35
success	01027020		35
success	40007007	40007008	34
success	40007002		34
success	05005016		34
success	14026005		33
success	20001001	20001033	33
success	21005001	21005003	33
success	01024040		32
success	19035027		32
success	20020007	20020010	31
success	19071021		31
success	55002015		29
success	20003003		29
success	45008032		28
success	20011025		27
success	19127001		27
success	19119022		27
success	20010022		26
success	20014023		26
success	01024012		26
success	06001007	06001008	24
success	20016001	20016033	24
success	50004017		23
success	40005016		23
success	05030009		23
success	20003001	20003035	23
success	50003013	50003014	22
success	19119105		22
success	13022013		22
success	16002020		21
success	20022004		21
success	62001009		21
success	46009001	46009027	21
success	48006009		21
success	43010010		21
success	19084011		21
success	39003010	39003011	21
success	20012024		21
success	42006038		20
success	35002002		20
success	13012018		19
success	20016011		18
success	40005018		17
success	20016007		16
success	43003016	43003017	14
success	23054017		13
success	19037005		12
success	01024042		12
success	19118001	19118029	12
success	40001002	40001006	12
success	14015007		12
success	01024001	01024067	12
success	20003004		11
success	40006001	40006034	11
success	49003020	49003021	11
success	50004020		11
success	46015058		10
success	13016011		10
success	23048017		10
success	05029009		10
success	21005019		10
success	43004034		10
sueing people	46006007		12
suffering	60005010		5951
suffering	45008018		5723
suffering	45005003	45005005	4733
suffering	59001002	59001004	4241
suffering	19034019		4167
